node_id,base_stock,safety_stock
N000670,392491.92279681936,8784.788817578989
N000682,0.0,0.0
N000051,360613497.2351375,9430596.454957804
N000049,5726289677.542002,49859936.10115086
N000581,516141.9431381736,14857.318409713524
N000170,512431415.1826235,8882593.528643508
N000106,3290985523.5831404,29721880.00997567
N000391,935346.8614326641,24874.71439622486
N000972,56.32685454897265,12.249397462404612
N000077,321912170.262375,3210894.899589906
N000411,3942280.5767036676,49679.5522384712
N000724,0.0,0.0
N000501,1011431.9930856255,23693.74946217016
N000756,56138.87718984837,984.2100335428368
N000394,1654062.257664772,20062.302362427195
N000765,12296.859298331618,263.90185106485467
N000717,0.0,0.0
N000942,897.4371486592848,57.084666367901576
N000154,1164121633.5121841,6295126.037858658
N000837,4724.8132291424345,151.4299368405352
N000735,33448.49335486637,1648.7319956662104
N000559,0.0,0.0
N000163,6197265014.002245,51780687.31691228
N000213,456034392.4997703,5032144.757984542
N000267,0.0,0.0
N000885,254.64650380278079,32.26609620921614
N000697,0.0,0.0
N000094,88788271.84380561,1124413.3808494306
N000473,422517.97152649256,9450.13068900892
N000155,48058579.37289906,380959.95922953956
N000904,244.96306292201504,65.23478749932096
N000781,0.0,0.0
N000799,0.0,0.0
N000538,72996.0876125502,3196.0900464329725
N000948,338.17259461421094,13.620342673153617
N000800,0.0,0.0
N000821,0.0,0.0
N000858,3971.1582398108726,200.0926315264286
N000097,892296602.1288003,6743309.195855699
N000641,12887.376555131337,1034.4585407947293
N000140,1217757506.8525481,22590284.574694846
N000739,1178.2308883213689,56.080207178321615
N000283,1909113.5666689987,21663.388883860738
N000672,10965.490262299869,1089.5795871049572
N000857,0.0,0.0
N000409,22698399.421208803,427672.5919519485
N000061,37438419.40332871,357825.52252909663
